X,Y,OBJECTID,EGIS_ID,REG_ID,BSTP_GEO_ID,BSTP_OPS_TCD,BSTP_EFF_DATE,BSTP_TCD,AT_STR,ON_STR,BSTP_HDG,BSTP_POS_TCD,BSTP_LDC,BSTP_MSG_TEXT,BSTP_LAT_LON_TCD,BSTP_INV_SYR_TCD,BSTP_INV_SRV_DATE,BSTP_BNH_CNT,BSTP_BST_TCD,BSTP_IFC_OWN,BSTP_HAS_BKRS,BSTP_HAS_PRS,BSTP_HAS_PVM,BSTP_HAS_PRM,BSTP_PDP_SIZE_TCD,BSTP_PDP_MTR_TCD,BSTP_PDP_OBS_TCD,BSTP_PDP_HAS_CCN,BSTP_HAS_BDR_PDP,BSTP_BDR_PDP_OBS,BSTP_SWK_WDT,BSTP_SWK_HAS_CCN,BSTP_SWK_HAS_PPC,BSTP_SWK_SLP_WVL,BSTP_SWK_OBS_TCD,BSTP_SWK_IPD_TCD,ONS_CRP_SLP,ONS_CRP,OFS_CRP,AT_STR_ABS_CRP,AT_STR_OSS_CRP,ONS_CWK,OFS_CWK,AT_STR_ABS_CWK,AT_STR_OSS_CWK,ON_STR_STS_OR_TFL,ON_STR_PDC_SGL,AT_STR_PDC_SGL,BSTP_PRK_RST_TCD,BSTP_NPK_ZNE_LTH,CNF_NPK_SNS,STR_LGT_WTN_30_FT,BSTP_HAS_LED_DSP,BSTP_ACC_RATING,BSTP_BRDG_STP,BSTP_HAS_LUM_SIGN,BSTP_HAS_PWR_SRC,METRO_ACCS_STP,BSTP_LON,BSTP_LAT,GIS_ID,SE_ANNO_CAD_DATA,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
-77.0186483007951,39.1490008335082,32,1301004,2001080,12964,PRS,1986/08/31 00:00:00+00,UNK,SHERWOOD HIGH SCHOOL,OLNEY SANDY SPRING RD,86,FAR,E OF 1ST ENTR TO- (100' E OF XWALK),OLNEY SANDY SPRING RD + SHERWOOD HIGH SCHOOL,,WSV,2018/09/10 10:37:57+00,0,EXM,WMAT,N,Y,N,Y,58U,ASP,NON,Y,N,E,4,N,Y,Y,NON,NON,0,N,N,N,N,N,N,N,N,N,N,N,NPL,150,N,Y,N,N,U,N,N,U,-77.018646,39.148993,BusStopPt_1,,{031F19C5-0C39-42D9-8ED0-CDC0B3C91DA7},,,,
-77.0218913012416,39.148976834273,33,1301010,2001428,15587,PRS,1978/10/18 00:00:00+00,REV,BENTLEY RD,OLNEY SANDY SPRING RD,270,NEA,UNKNOWN,OLNEY SANDY SPRING RD + BENTLEY RD,,WSV,2018/09/10 10:25:13+00,0,EXM,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,8,N,Y,Y,NON,NON,1.20000005,Y,N,N,E,Y,N,N,E,N,N,N,NPL,150,N,N,N,N,U,N,N,U,-77.021889,39.148969,BusStopPt_2266,,{0B200964-1CFD-4D98-8DAC-3D22377057A4},,,,
-77.0123072995234,39.1489468398266,34,1300810,2001083,12967,PRS,1960/04/04 00:00:00+00,REV,OLNEY SANDY SPRING RD,NEW HAMPSHIRE AVE,161,FAR,UNKNOWN,NEW HAMPSHIRE AVE + OLNEY SANDY SPRING RD,,WSV,2018/08/31 12:48:03+00,1,FRE,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,5,Y,Y,Y,NON,NON,4,N,N,Y,N,N,N,N,N,Y,N,N,NPL,150,N,N,N,N,U,N,N,U,-77.012305,39.148939,BusStopPt_7623,,{A309BC25-5C8B-4332-B8AD-5F980D1C42F7},,,,
-77.0214832997345,39.148896838764,35,1301003,2001079,12963,PRS,1978/10/18 00:00:00+00,REV,BENTLEY RD,OLNEY SANDY SPRING RD,83,FAR,UNKNOWN,OLNEY SANDY SPRING RD + BENTLEY RD,,WSV,2018/09/10 10:33:36+00,0,EXM,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,5,N,Y,Y,NON,NON,1.29999995,N,Y,N,N,N,Y,N,N,N,N,N,NPL,150,N,Y,N,N,U,N,N,U,-77.021481,39.148889,BusStopPt_614,,{DA748722-C3D9-45C6-919F-93C5DDD920F2},,,,
-77.0292510817571,39.1487057042896,36,1300869,2001398,15557,PRS,1989/05/12 00:00:00+00,UNK,WINDRUSH LN,NORWOOD RD,12,FAR,UNKNOWN,NORWOOD RD + WINDRUSH LN,TMP,KFH,2012/02/10 00:00:00+00,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,5,N,N,Y,NON,NON,4.9000001,N,N,Y,N,N,N,N,N,N,N,N,NPL,150,N,Y,N,N,U,U,U,U,-77.029249,39.148698,BusStopPt_3515,,{03BBCCEC-7B39-4C4A-86CE-B2AA97634613},,,,
-77.0293751987771,39.1486175221938,37,1300863,2001064,12935,PRS,1989/05/12 00:00:00+00,UNK,WINDRUSH LN,NORWOOD RD,189,NEX,OPPO,NORWOOD RD + WINDRUSH LN,TMP,KFH,2012/02/10 00:00:00+00,0,UNK,NAPP,N,N,N,N,NON,EXM,NON,U,N,E,0,N,N,N,NON,NON,,N,N,N,N,N,N,N,N,N,N,N,NPL,150,N,Y,N,N,U,U,U,U,-77.029373,39.14861,BusStopPt_3501,,{66D00399-3356-43EB-9715-D2CFBA4100CE},,,,
-77.0670163194606,39.1485698354434,38,1309158,2000979,11538,PRS,1978/10/18 00:00:00+00,REV,QUEEN MARY DR,GEORGIA AVE,183,NEA,UNKNOWN,GEORGIA AVE + QUEEN MARY DR,,KFH,2012/02/06 00:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,NON,4.5999999,Y,Y,Y,Y,Y,N,N,N,N,N,N,NSG,150,N,Y,N,Y,U,U,U,U,-77.067014,39.148562,BusStopPt_6476,,{378D997F-FFEC-46FA-938C-19291D3B32D6},,,,
-77.066726319121,39.148186832789,39,1309157,2000978,11537,PRS,1978/10/18 00:00:00+00,REV,QUEEN MARY DR,GEORGIA AVE,1,NEA,UNKNOWN,GEORGIA AVE + QUEEN MARY DR,,KFH,2012/02/06 00:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,NON,4.80000019,Y,Y,Y,Y,Y,Y,N,N,N,N,N,NSG,150,N,Y,N,Y,U,U,U,U,-77.066724,39.148179,BusStopPt_1430,,{351011E8-C876-497B-A479-3EA00D5087CB},,,,
-77.0095162955981,39.1470898378258,40,1300847,2001425,15584,PRS,1999/12/15 00:00:00+00,REV,CRYSTAL SPRING DR,NEW HAMPSHIRE AVE,305,MIX,OPPOSITE,NEW HAMPSHIRE AVE + CRYSTAL SPRING DR,,WSV,2018/09/04 09:29:11+00,0,EXM,NAPP,N,N,N,N,NON,EXM,EXM,E,N,E,0,E,E,E,EXM,EXM,0,N,N,N,Y,N,N,E,N,N,N,N,NPL,150,N,Y,N,N,U,N,N,U,-77.009514,39.147082,BusStopPt_3308,,{BFEE88C9-D842-485A-B33F-D95C2FE99AA9},,,,
-77.0097263000237,39.1470468349945,41,1300811,2001084,12968,PRS,1999/12/15 00:00:00+00,REV,CRYSTAL SPRING DR,NEW HAMPSHIRE AVE,126,NEA,UNKNOWN,NEW HAMPSHIRE AVE + CRYSTAL SPRING DR,,WSV,2018/09/04 09:22:23+00,0,EXM,NAPP,N,N,N,N,5X8,CON,NON,Y,N,E,4,Y,Y,Y,NON,NON,1.20000005,Y,Y,N,N,N,N,N,N,N,N,N,NSG,150,N,N,N,N,U,N,N,U,-77.009724,39.147039,BusStopPt_2240,,{FB1ACD0F-28CC-43B1-B616-D32F9D4E8762},,,,
-77.0506783167128,39.1467298361635,42,1301012,2001432,15591,PRS,1990/09/30 00:00:00+00,UNK,OLD BALTIMORE RD,OLNEY SANDY SPRING RD,306,FAR,UNKNOWN,OLNEY SANDY SPRING RD + OLD BALTIMORE RD,,KFH,2012/02/07 00:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,8,N,Y,Y,NON,NON,6,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,150,N,N,N,Y,U,U,U,U,-77.050676,39.146722,BusStopPt_8026,,{65E03A33-417E-4446-9F07-81E3BA75A032},,,,
-77.0509243204673,39.1465118379447,43,1301000,2001073,12955,PRS,1990/09/30 00:00:00+00,REV,OLD BALTIMORE RD,OLNEY SANDY SPRING RD,124,NEA,UNKNOWN,OLNEY SANDY SPRING RD + OLD BALTIMORE RD,,KFH,2012/02/07 00:00:00+00,0,UNK,NAPP,N,N,N,N,<58,CON,NON,Y,N,E,8,N,Y,Y,NON,NON,4.0999999,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,150,N,N,N,N,U,U,U,U,-77.050922,39.146504,BusStopPt_6431,,{194EE807-6870-4B9C-BD34-FEDC9E9EB095},,,,
-77.0668663232422,39.1458778351302,44,1309156,2000977,11536,PRS,1978/10/18 00:00:00+00,REV,KING WILLIAM DR,GEORGIA AVE,5,NEA,UNKNOWN,GEORGIA AVE + KING WILLIAM DR,,KFH,2012/02/06 00:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,NON,4.0999999,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,NSG,150,N,Y,N,Y,U,U,U,U,-77.066864,39.14587,BusStopPt_8647,,{CDD23A83-6FBA-4B4F-8FAC-6EED9882825E},,,,
-77.0672943196591,39.1455488385167,45,1309155,2000976,11535,PRS,1978/10/18 00:00:00+00,REV,KING WILLIAM DR,GEORGIA AVE,186,FAR,UNKNOWN,GEORGIA AVE + KING WILLIAM DR,,KFH,2012/02/06 00:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,NON,4.19999981,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,NSG,150,N,Y,N,Y,U,U,U,U,-77.067292,39.145541,BusStopPt_6460,,{491587FF-864E-488A-965D-3BC91351840F},,,,
-77.0058223014946,39.145350838123,46,1300846,2001424,15583,PRS,1978/10/18 00:00:00+00,REV,TREE LAWN DR,NEW HAMPSHIRE AVE,300,NEA,UNKNOWN,NEW HAMPSHIRE AVE + TREE LAWN DR,,WSV,2018/08/31 11:19:20+00,0,EXM,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,5,Y,Y,Y,NON,NON,3,Y,E,Y,E,N,N,N,E,N,N,N,NPL,150,N,Y,N,N,U,N,N,U,-77.00582,39.145343,BusStopPt_6247,,{882B7D8D-10CC-4E95-8CAB-D71DAD6F65DB},,,,
-77.0058493049163,39.1452558396564,47,1300813,2001086,12973,PRS,1978/10/18 00:00:00+00,UNK,TREE LAWN DR,NEW HAMPSHIRE AVE,119,MID,OPPO,NEW HAMPSHIRE AVE + TREE LAWN DR,,WSV,2018/08/31 11:30:00+00,1,FRE,NAPP,N,N,N,N,58U,CON,NON,Y,Y,N,5,Y,Y,Y,NON,NON,3,N,Y,N,Y,N,N,N,N,N,N,N,NPL,150,N,Y,N,N,U,N,N,U,-77.005847,39.145248,BusStopPt_5131,,{0515C682-C809-4543-9C7B-D9E98904F1E3},,,,
-77.0299980186776,39.1451225417363,48,1300870,2001429,15588,PRS,1991/02/19 00:00:00+00,UNK,#17611,NORWOOD RD,176,FAR,"S OF FRT DOOR; OPPO S PROP LINE",NORWOOD RD + #17611,TMP,KFH,2012/02/09 00:00:00+00,0,UNK,NAPP,N,N,N,N,58U,ASP,NON,Y,N,E,8,N,Y,Y,NON,NON,1.20000005,N,N,Y,Y,N,N,N,N,N,N,N,NPL,150,N,Y,N,Y,U,U,U,U,-77.029996,39.145115,BusStopPt_9287,,{30FD5073-587F-4A5A-98EC-07FAAC6BE208},,,,
-77.0475153136783,39.1450338327176,49,1301011,2001431,15590,PRS,2000/12/22 00:00:00+00,UNK,OLD VIC BLVD,OLNEY SANDY SPRING RD,302,NEX,UNKNOWN,OLNEY SANDY SPRING RD + OLD VIC BLVD,,KFH,2012/02/07 00:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,8,N,Y,Y,NON,NON,2,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,NPL,150,N,N,N,Y,U,U,U,U,-77.047513,39.145026,BusStopPt_5845,,{882AFF2D-31F4-4E34-83A2-D1B21FFBE6CC},,,,
-77.0298704247879,39.1449862490189,50,1300867,2001077,12959,PRS,1991/02/19 00:00:00+00,UNK,#17611,NORWOOD RD,353,FAR,"ADJ TO UTILITY POLE, HYDRANT & MAILBOX",NORWOOD RD + #17611,TMP,MCO,2004/07/06 00:00:00+00,0,UNK,NAPP,N,N,N,N,NON,EXM,NON,U,N,E,0,N,N,N,NON,NON,5,N,N,Y,Y,N,N,N,N,N,N,N,NPL,150,N,Y,U,N,U,U,U,U,-77.029868,39.144978,BusStopPt_9910,,{00B60558-FE5A-449A-B769-4F5FAD7B5AC3},,,,
-77.0476643086743,39.1448268341145,51,1301007,2001397,15556,PRS,2000/12/22 00:00:00+00,UNK,OLD VIC BLVD,OLNEY SANDY SPRING RD,126,FAR,UNKNOWN,OLNEY SANDY SPRING RD + OLD VIC BLVD,,KFH,2012/02/07 00:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,8,N,Y,Y,NON,NON,2.5999999,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,NPL,150,N,Y,N,Y,U,U,U,U,-77.047662,39.144819,BusStopPt_6899,,{026CF766-B4A9-4DA4-9348-3BDF97BCE60D},,,,
-77.0440743155744,39.1443238333259,52,1300999,2001066,12939,PRS,1986/08/31 00:00:00+00,REV,DOCTOR BIRD RD,OLNEY SANDY SPRING RD,270,FAX,E  OF 3RD DRWY TO OLNEY THEATRE,OLNEY SANDY SPRING RD + DOCTOR BIRD RD,,KFH,2012/02/09 00:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,8,N,Y,Y,NON,NON,4.5,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,NPL,150,N,Y,N,Y,U,U,U,U,-77.044072,39.144316,BusStopPt_8429,,{62B8C64C-2315-4278-9057-394AAB77609C},,,,
-77.0440103103816,39.1440428383711,53,1301001,2001074,12956,PRS,1986/08/31 00:00:00+00,REV,DOCTOR BIRD RD,OLNEY SANDY SPRING RD,92,NEA,BET 1ST & 2ND DRWYS TO OLNEY THEATRE,OLNEY SANDY SPRING RD + DOCTOR BIRD RD,,KFH,2012/02/09 00:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,8,N,Y,Y,NON,NON,4.0999999,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,150,N,N,N,Y,U,U,U,U,-77.044008,39.144035,BusStopPt_948,,{004F0617-2A61-4639-9BF5-31EFDC526374},,,,
-77.001593292951,39.1434358327781,54,1300824,2001109,13025,PRS,1997/02/12 00:00:00+00,REV,AVENLEIGH DR,NEW HAMPSHIRE AVE,122,NEA,100' N OF -,NEW HAMPSHIRE AVE + AVENLEIGH DR,,WSV,2018/08/31 11:44:18+00,0,EXM,NAPP,N,N,N,N,<58,CON,NON,Y,N,E,5,Y,Y,Y,NON,NON,3,Y,N,Y,N,N,N,N,N,N,N,N,NPL,150,N,N,N,N,U,N,N,U,-77.001591,39.143428,BusStopPt_1988,,{468D4922-C36D-4640-8555-8306CB7D2246},,,,
-77.0007462937445,39.1431788372387,55,1300809,2001060,12927,PRS,1997/02/12 00:00:00+00,REV,SIR GALAHAD WAY,NEW HAMPSHIRE AVE,300,NEA,UNKNOWN,NEW HAMPSHIRE AVE + SIR GALAHAD WAY,,WSV,2018/08/31 11:55:23+00,0,EXM,NAPP,N,N,N,N,<58,CON,NON,Y,N,E,5,Y,Y,Y,NON,NON,3,Y,N,N,N,N,N,N,N,N,N,N,NPL,150,N,N,N,N,U,N,N,U,-77.000744,39.143171,BusStopPt_5132,,{742017F5-71BA-4DCF-AAB3-197C7FFB2D84},,,,
-77.0672583162697,39.1430508371163,56,1309172,2001366,15522,PRS,1986/04/23 00:00:00+00,REV,PRINCE PHILIP DR,GEORGIA AVE,3,FAR,70' N OF -,GEORGIA AVE + PRINCE PHILIP DR,,KFH,2012/02/06 00:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,5,N,Y,Y,NON,NON,5.80000019,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,NSG,150,N,Y,N,Y,U,U,U,U,-77.067256,39.143043,BusStopPt_639,,{E7BF885A-2661-4A08-9F1C-0F674A6A8112},,,,
-77.0677633164877,39.1422668328008,57,1309154,2000975,11533,PRS,1986/04/23 00:00:00+00,REV,HINES RD,GEORGIA AVE,185,FAR,80' S OF -,GEORGIA AVE + HINES RD,,KFH,2012/02/06 00:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,5,N,Y,Y,NON,NON,3.0999999,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,NSG,150,N,Y,N,Y,U,U,U,U,-77.067761,39.142259,BusStopPt_6653,,{603B90FE-AA18-4DAB-80E8-64AE48160F5E},,,,
-76.998440844423,39.1420093802257,58,1300808,2001059,12926,PRS,1978/10/18 00:00:00+00,REV,TUCKER LN,NEW HAMPSHIRE AVE,304,FAR,UNKNOWN,NEW HAMPSHIRE AVE + TUCKER LN,,WSV,2018/08/31 12:10:03+00,0,EXM,NAPP,N,N,N,N,<58,CON,NON,Y,Y,N,5,Y,Y,Y,NON,NON,0,N,N,Y,Y,N,N,N,N,N,N,N,NPL,150,N,Y,N,N,U,N,N,U,-76.998439,39.142002,BusStopPt_7624,,{DAC34A44-82A8-4FCC-939D-5144F9BEAA68},,,,
-77.0300873067742,39.1418588354802,59,1300868,2001107,13023,PRS,1901/01/01 00:00:00+00,REV,QUAKER LN,NORWOOD RD,37,FAR,60' N OF -      (FRIENDS HOUSE),NORWOOD RD + QUAKER LN,,KFH,2012/02/09 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,ASP,NON,Y,N,E,0,N,N,N,NON,NON,,Y,Y,Y,E,N,N,N,E,N,N,N,NPL,150,N,Y,N,N,U,U,U,U,-77.030085,39.141851,BusStopPt_8317,,{6604B641-4FD1-4127-9CC2-5E63CE834D1A},,,,
-76.9984943009367,39.1418498331842,60,1300814,2001087,12974,PRS,1978/10/18 00:00:00+00,REV,TUCKER LN,NEW HAMPSHIRE AVE,123,NEA,UNKNOWN,NEW HAMPSHIRE AVE + TUCKER LN,,KFH,2012/02/13 00:00:00+00,1,FRE,NAPP,N,N,N,N,<58,CON,BNH,Y,N,E,0,N,N,N,NON,NON,,N,N,N,N,N,N,N,N,N,N,N,NPL,150,N,Y,N,N,U,U,U,U,-76.998492,39.141842,BusStopPt_1287,,{58DD7091-A4AB-4D75-8621-92CFEF9ACBAF},,,,
-77.0309493068222,39.1409468323048,61,1300871,2001430,15589,PRS,1986/08/31 00:00:00+00,UNK,#17401,NORWOOD RD,214,MID,OPPO ENTR TO #17401-@ S SIDE OF DIRT RD,NORWOOD RD + #17401,,KFH,2012/02/09 00:00:00+00,0,UNK,NAPP,N,N,N,N,58U,ASP,NON,Y,N,E,8,N,Y,Y,NON,NON,,Y,Y,U,Y,N,N,E,N,N,N,N,NPL,150,N,N,N,Y,U,U,U,U,-77.030947,39.140939,BusStopPt_4973,,{04B41500-24C2-41B0-AAE7-75E70680B5D3},,,,
-77.0310023076675,39.1407868381287,62,1300866,2001076,12958,PRS,1986/08/31 00:00:00+00,UNK,#17401,NORWOOD RD,33,NEA,@ C&P POLE #M22 (FRIENDS NURSING HOME),NORWOOD RD + #17401,,KFH,2012/02/09 00:00:00+00,1,INS,NAPP,N,N,N,N,<58,ASP,NON,N,N,E,0,N,N,N,NON,NON,,Y,Y,Y,E,N,N,N,E,N,N,N,NPL,150,N,N,N,N,U,U,U,U,-77.031,39.140779,BusStopPt_1819,,{383BB229-BA82-48F2-8FA2-DF164D558A12},,,,
-76.9959943009226,39.1398718395578,63,1300807,2001058,12925,PRS,1978/10/18 00:00:00+00,REV,CLIFTONBROOK LN,NEW HAMPSHIRE AVE,343,FAR,UNKNOWN,NEW HAMPSHIRE AVE + CLIFTONBROOK LN,,WSV,2018/08/31 12:35:18+00,1,FRE,NAPP,N,N,N,N,<58,CON,NON,Y,Y,N,4,Y,Y,Y,NON,NON,3,N,Y,N,Y,N,N,N,N,N,N,N,NPL,150,N,Y,N,N,U,N,N,U,-76.995992,39.139864,BusStopPt_4787,,{50DDBF40-08B2-4832-9071-909C54382207},,,,
-76.995980294567,39.1394378387113,64,1300815,2001088,12975,PRS,1979/07/27 00:00:00+00,REV,CLIFTONBROOK LN,NEW HAMPSHIRE AVE,162,FAR,@ N END OF GUARDRAIL,NEW HAMPSHIRE AVE + CLIFTONBROOK LN,,WSV,2018/08/31 12:25:58+00,1,FRE,NAPP,N,N,N,N,<58,CON,NON,Y,Y,N,4,Y,Y,Y,NON,NON,3,E,Y,E,Y,N,N,N,N,N,N,N,NPL,150,N,Y,N,N,U,N,N,U,-76.995978,39.13943,BusStopPt_5130,,{E7F585C9-33F0-4817-BD02-3B31E70B1013},,,,
-77.0683223151677,39.1388848364036,65,1309153,2000974,11532,PRS,1978/10/18 00:00:00+00,UNK,CHERRY VALLEY DR,GEORGIA AVE,13,NEA,UNKNOWN,GEORGIA AVE + CHERRY VALLEY DR,,KFH,2012/02/06 00:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,5,N,Y,Y,NON,NON,3.70000005,N,N,U,Y,N,N,E,N,N,N,N,NSG,150,N,N,N,U,U,U,U,U,-77.06832,39.138877,BusStopPt_5256,,{4DA071E8-3823-4843-81B4-65531F2B9FFB},,,,
-77.0687443248458,39.138790835457,66,1309152,2000973,11531,PRS,1978/10/18 00:00:00+00,REV,CHERRY VALLEY DR,GEORGIA AVE,192,FAR,UNKNOWN,GEORGIA AVE + CHERRY VALLEY DR,,KFH,2012/02/06 00:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,5,N,Y,Y,NON,NON,3.70000005,N,N,Y,E,N,N,N,E,N,N,N,NSG,60,N,N,N,U,U,U,U,U,-77.068742,39.138783,BusStopPt_6876,,{257EC059-0AB8-45A0-9DE0-785A021BF946},,,,
-77.0327603132321,39.1387638353298,67,1300865,2001075,12957,PRS,1986/08/31 00:00:00+00,REV,DOCTOR BIRD RD,NORWOOD RD,33,FAR,@ C&P POLE #M27,NORWOOD RD + DOCTOR BIRD RD,,KFH,2012/02/09 00:00:00+00,0,UNK,NAPP,N,N,N,N,NON,EXM,NON,U,N,E,0,N,N,N,NON,NON,,E,Y,Y,Y,E,N,N,N,N,N,N,NPL,150,N,N,N,N,U,U,U,U,-77.032758,39.138756,BusStopPt_5189,,{7B412149-576B-44A5-88AE-54A5E88958F1},,,,
-77.0330713061844,39.1385258314069,68,1300864,2001065,12938,PRS,1986/08/31 00:00:00+00,UNK,DOCTOR BIRD RD,NORWOOD RD,216,NEA,25' N OF STOP SIGN,NORWOOD RD + DOCTOR BIRD RD,,KFH,2012/02/09 00:00:00+00,0,UNK,NAPP,N,N,N,N,58U,ASP,NON,Y,N,E,8,N,Y,Y,NON,NON,,Y,E,E,Y,N,E,N,N,N,N,N,NPL,150,N,N,N,U,U,U,U,U,-77.033069,39.138518,BusStopPt_6577,,{83C66679-5B28-4B98-AD6A-47796CFC7DA6},,,,
-77.0687503206752,39.1373718353385,69,1309151,2000972,11530,PRS,1980/10/30 00:00:00+00,REV,OLD BALTIMORE RD,GEORGIA AVE,13,FAR,UNKNOWN,GEORGIA AVE + OLD BALTIMORE RD,,KFH,2012/02/06 00:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,5,N,Y,Y,NON,NON,1.60000002,Y,Y,Y,Y,N,N,Y,Y,N,N,N,NSG,65,N,Y,N,Y,U,U,U,U,-77.068748,39.137364,BusStopPt_3058,,{5E4B8466-D76C-43C6-B104-49DAF42DEB64},,,,
-77.0693743183153,39.1366348283775,70,1309150,2000971,11529,PRS,1991/09/18 00:00:00+00,REV,OLD BALTIMORE RD,GEORGIA AVE,192,FAR,100' S OF -,GEORGIA AVE + OLD BALTIMORE RD,,KFH,2012/02/06 00:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,5,N,Y,Y,NON,NON,3.5999999,Y,Y,Y,Y,N,N,Y,Y,N,N,N,NSG,150,N,Y,N,Y,U,U,U,U,-77.069372,39.136627,BusStopPt_2221,,{9004DF86-FC59-46A0-82A5-7B71AF2B9A07},,,,
-76.9948552922096,39.1363148373285,71,1300806,2001057,12924,PRS,1978/10/18 00:00:00+00,REV,EDNOR RD,NEW HAMPSHIRE AVE,346,FAR,UNKNOWN,NEW HAMPSHIRE AVE + EDNOR RD,,WSV,2018/09/05 08:40:15+00,0,EXM,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,NON,0.60000002,Y,Y,N,Y,Y,N,N,N,N,N,N,NPL,150,N,Y,N,N,U,N,N,U,-76.994853,39.136307,BusStopPt_321,,{61EEE51B-E75F-4B9B-83A3-F9B594CC2889},,,,
-76.9950652945175,39.1363048385742,72,1300833,2001400,15559,PRS,1978/10/18 00:00:00+00,REV,EDNOR RD,NEW HAMPSHIRE AVE,168,NEA,UNKNOWN,NEW HAMPSHIRE AVE + EDNOR RD,,WSV,2018/09/05 08:32:45+00,0,EXM,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,8,Y,Y,Y,NON,NON,0.40000001,Y,N,Y,N,N,N,N,N,N,N,N,NPL,150,N,Y,N,N,U,N,N,U,-76.995063,39.136297,BusStopPt_8482,,{60555038-56A4-4C4C-93C0-019531BE572F},,,,
-77.0693063140667,39.1356218305689,73,1309149,2000970,11528,PRS,1982/11/01 00:00:00+00,UNK,#17020,GEORGIA AVE,14,FAR,N OF DRWY (EXTD),GEORGIA AVE + #17020,,KFH,2012/02/07 00:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,5,N,Y,Y,NON,NON,6.5,Y,Y,Y,Y,N,N,Y,Y,N,N,N,NSG,150,N,N,N,Y,U,U,U,U,-77.069304,39.135614,BusStopPt_3138,,{DD089D29-6798-461A-A8EC-7FD8125BCEC2},,,,
-77.0700573230119,39.1343448284301,74,1309148,2000969,11527,PRS,1995/03/20 00:00:00+00,REV,#16910,GEORGIA AVE,194,NEA,100' N OF CHILD DAY CARE CTR DRWY,GEORGIA AVE + #16910,,KFH,2012/02/06 00:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,5,N,Y,Y,NON,NON,5.30000019,Y,Y,Y,Y,N,N,N,N,N,N,N,NSG,150,N,Y,N,Y,U,U,U,U,-77.070055,39.134337,BusStopPt_6385,,{33EC3709-38DE-4CC2-9415-964D22D241BB},,,,
-76.994103296177,39.1343518354039,75,1300845,2001423,15582,PRS,2003/03/21 00:00:00+00,UNK,#16921,NEW HAMPSHIRE AVE,344,MID,FRT OF ---,NEW HAMPSHIRE AVE + #16921,,WSV,2018/09/05 08:51:57+00,0,EXM,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,0,E,E,E,EXM,EXM,3,Y,Y,Y,Y,N,N,E,E,N,N,N,NPL,150,N,N,N,N,U,N,Y,U,-76.994101,39.134344,BusStopPt_1700,,{6FA66FA4-E1D8-4AC8-9835-496ED92D574E},,,,
