OBJECTID,stop_id,stop_code,stop_name,stop_desc,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
18505,102292,102292,FORSYTH ST @ ALABAMA ST (FIVE POINTS STATION),,,,,,,
18506,102294,102294,FORSYTH ST @ MARTIN L KING JR DR,,,,,,,
18507,102296,102296,FORSYTH ST SW @ MITCHELL ST SW,,,,,,,
18508,102298,102298,AUBURN AVE @ EQUITABLE PL NE,,,,,,,
18509,102308,102308,PEACHTREE ST @ DECATUR ST,,,,,,,
18510,102310,102310,PEACHTREE ST NE @ EDGEWOOD AVE SE,,,,,,,
18511,102316,102316,JESSE HILL JR DR SE @ COCA COLA PL,,,,,,,
18512,102512,102512,JESSE HILL JR DR SE @ GILMER ST,,,,,,,
18513,102518,102518,JESSE HILL JR DR SE @ ARMSTRONG ST,,,,,,,
18514,102526,102526,BELL ST SE @ PRATT ST SE,,,,,,,
18515,102530,102530,DECATUR ST @ 263,,,,,,,
18516,102532,102532,TED TURNER DR @ CASTLEBERRY ST,,,,,,,
18517,102534,102534,MITCHELL ST @ PEACHTREE ST,,,,,,,
18518,102540,102540,WALL ST @ PRYOR ST,,,,,,,
18519,102544,102544,PRYOR ST@RAWSON ST,,,,,,,
18520,102546,102546,CENTRAL AVE@PULLIAM ST,,,,,,,
18521,102554,102554,TED TURNER DR SW @ BROTHERTON ST SW,,,,,,,
18522,102558,102558,AUBURN AVE @ COURTLAND ST,,,,,,,
18523,103022,103022,MEMORIAL DR SE @ CONNALLY ST SE,,,,,,,
18524,103024,103024,MEMORIAL DR SE @ MARTIN ST SE,,,,,,,
18525,103026,103026,MEMORIAL DR SE @ FRASER ST SE,,,,,,,
18526,103032,103032,JACKSON ST SE @ LUCY ST,,,,,,,
18527,103034,103034,JACKSON ST SE @ DECATUR ST SE,,,,,,,
18528,103052,103052,AUBURN AVE NE @ JESSE HILL JR DR NE,,,,,,,
18529,103060,103060,BOULEVARD NE @ OLD WHEAT ST NE,,,,,,,
18530,103083,103083,HILL ST SE @ WOODWARD AVE SE,,,,,,,
18531,103090,103090,MEMORIAL DR SE@POWELL ST SE,,,,,,,
18532,103092,103092,MEMORIAL DR SE@BEREAN AVE SE,,,,,,,
18533,103094,103094,MEMORIAL DR SE@CAMERON ST SE,,,,,,,
18534,103095,103095,MEMORIAL DR SE@BOULEVARD SE,,,,,,,
18535,103097,103097,MEMORIAL DR SE@BEREAN AVE SE,,,,,,,
18536,103098,103098,MEMORIAL DR SE@BOULEVARD  SE,,,,,,,
18537,103100,103100,MEMORIAL DR SE@PARK AVE SE,,,,,,,
18538,103104,103104,MEMORIAL DR SE @ WOOD ST SE,,,,,,,
18539,103108,103108,DECATUR ST SE @ HILL ST,,,,,,,
18540,103130,103130,MARIETTA ST NW @ FAIRLIE ST NW,,,,,,,
18541,103134,103134,MARIETTA ST NW @ PEACHTREE ST,,,,,,,
18542,103138,103138,DECATUR ST SE @ CENTRAL AVE SW,,,,,,,
18543,103162,103162,AUBURN AVE NE @ HILLIARD ST NE,,,,,,,
18544,103168,103168,MEMORIAL DR@LOOMIS AVE,,,,,,,
18545,103169,103169,MEMORIAL DR SE @ HILL ST SE,,,,,,,
18546,103170,103170,MEMORIAL DR @ GEORGE ST,,,,,,,
18547,103190,103190,JACKSON ST SE @ TODD ST SE,,,,,,,
18548,103191,103191,JACKSON ST SE @ GARTRELL ST SE,,,,,,,
18549,103193,103193,JACKSON ST SE @ CHAMBERLAIN ST SE,,,,,,,
18550,103196,103196,AUBURN AVE @ WILLIAM H BORDERS SR DR,,,,,,,
18551,103198,103198,MEMORIAL DR @ GRANT ST SE,,,,,,,
18552,103200,103200,GRANT ST @ MEMORIAL DR,,,,,,,
18553,103202,103202,MEMORIAL DR@CHEROKEE AVE,,,,,,,
18554,103900,103900,KING MEMORIAL STATION,,,,,,,
18555,104012,104012,MORELAND AVE SE @ SANDERS AVE SE,,,,,,,
18556,104013,104013,MORELAND AVE SE @ GLENWOOD AVE,,,,,,,
18557,104014,104014,MEMORIAL DR SE@1237,,,,,,,
18558,104046,104046,MEMORIAL DR SE@VANNOY ST SE,,,,,,,
18559,104048,104048,MEMORIAL DR SE@MORELAND AVE SE,,,,,,,
18560,104050,104050,MEMORIAL DR SE@MORELAND AVE SE,,,,,,,
18561,104052,104052,MEMORIAL DR SE@FLAT SHOALS AVE SE,,,,,,,
18562,104054,104054,MEMORIAL DR SE@HOWELL DR SE,,,,,,,
18563,104056,104056,MEMORIAL DR SE@WILBUR AVE SE,,,,,,,
18564,104058,104058,MEMORIAL DR SE@WILBUR AVE SE,,,,,,,
18565,104060,104060,MEMORIAL DR SE@STOVALL ST SE,,,,,,,
18566,104062,104062,MEMORIAL DR SE@STOVALL ST SE,,,,,,,
18567,104064,104064,MEMORIAL DR SE@GIBSON ST SE,,,,,,,
18568,104066,104066,MEMORIAL DR SE@HOLTZCLAW ST SE,,,,,,,
18569,104068,104068,MEMORIAL DR SE@CHESTER AVE SE,,,,,,,
18570,104070,104070,MEMORIAL DR SE@CHESTER AVE SE,,,,,,,
18571,104076,104076,MEMORIAL DR SE@PEARL ST SE,,,,,,,
18572,104078,104078,MEMORIAL DR SE@PEARL ST SE,,,,,,,
18573,104436,104436,MEMORIAL DR SE@VENICE DR,,,,,,,
18574,105002,105002,FLAT SHOALS AVE SE @ MAY AVE SE,,,,,,,
18575,105004,105004,FLAT SHOALS AVE SE @ MILTON PL SE,,,,,,,
18576,105006,105006,FLAT SHOALS AVE SE @ ORMEWOOD AVE SE,,,,,,,
18577,105016,105016,FLAT SHOALS RD SE@LEAH LN SE,,,,,,,
18578,105018,105018,FLAT SHOALS RD SE@1909,,,,,,,
18579,105038,105038,GLENWOOD AVE SE@MAYNARD TER SE,,,,,,,
18580,105040,105040,GLENWOOD AVE SE@CLIFTON ST SE,,,,,,,
18581,105042,105042,GLENWOOD AVE SE@WINTHROP DR SE,,,,,,,
18582,105043,105043,GLENWOOD AVE SE@WINTHROP DR SE,,,,,,,
18583,105044,105044,GLENWOOD AVE SE@HOWARD ST SE,,,,,,,
18584,105074,105074,GLENWOOD AVE SE @ WINTHROP DR SE,,,,,,,
18585,105075,105075,GLENWOOD AVE SE @ CLIFTON ST SE,,,,,,,
18586,105076,105076,GLENWOOD AVE SE @ MAYNARD TER SE,,,,,,,
18587,105094,105094,FLAT SHOALS RD SE@1930,,,,,,,
18588,105096,105096,FLAT SHOALS RD SE@HILLBURN DR SE,,,,,,,
18589,105098,105098,FLAT SHOALS RD SE@LEAH LN SE,,,,,,,
18590,105107,105107,FLAT SHOALS RD SE@HILLBURN DR SE,,,,,,,
18591,105118,105118,FLAT SHOALS AVE SE @ EAST SIDE AVE,,,,,,,
18592,105120,105120,FLAT SHOALS AVE SE @ VAN EPPS AVE SE,,,,,,,
18593,105122,105122,FLAT SHOALS AVE SE @ NEWTON AVE SE,,,,,,,
18594,105124,105124,BOULDERCREST DR SE @ PIPER CIR SE,,,,,,,
18595,105126,105126,BOULDERCREST DR SE @ STALLINGS AVE SE,,,,,,,
18596,105130,105130,BOULDERCREST DR SE @ FLAT SHOALS RD SE,,,,,,,
18597,105152,105152,FLAT SHOALS AVE SE @ NEWTON AVE SE,,,,,,,
18598,105158,105158,FLAT SHOALS AVE SE @ CAVANAUGH AVE SE,,,,,,,
18599,105160,105160,BOULDERCREST DR SE @ FLAT SHOALS RD SE,,,,,,,
18600,105161,105161,BOULDERCREST DR SE @ WINFIELD AVE SE,,,,,,,
18601,105162,105162,BOULDERCREST DR SE @ BLACK OAK DR SE,,,,,,,
18602,105164,105164,BOULDERCREST DR SE @ STALLINGS AVE SE,,,,,,,
18603,105166,105166,BOULDERCREST DR SE @ WILLOW PL SE,,,,,,,
18604,105172,105172,HOSEA L WILLIAMS DR @ LAKEVIEW DR NE,,,,,,,
18605,105174,105174,HOSEA L WILLIAMS DR NE @ ROCKYFORD RD NE,,,,,,,
18606,105176,105176,HOSEA L WILLIAMS DR NE @ BATES AVE NE,,,,,,,
18607,105178,105178,HOSEA L WILLIAMS DR NE @ BRANHAM ST NE,,,,,,,
18608,105180,105180,HOSEA L WILLIAMS DR NE @ NORWOOD AVE NE,,,,,,,
18609,105182,105182,HOSEA L WILLIAMS DR @ KIRKWOOD RD,,,,,,,
18610,105184,105184,HOSEA L WILLIAMS DR @ DOYLE ST SE,,,,,,,
18611,105186,105186,HOSEA L WILLIAMS DR @ WARREN ST NE,,,,,,,
18612,105188,105188,HOSEA L WILLIAMS DR @ ROGERS ST NE,,,,,,,
18613,105190,105190,HOSEA L WILLIAMS DR NE @ CLAY ST NE,,,,,,,
18614,105192,105192,HOSEA L WILLIAMS DR @ CLIFTON ST NE,,,,,,,
18615,105194,105194,HOSEA L WILLIAMS DR @ WYMAN ST NE,,,,,,,
18616,105196,105196,HOSEA L WILLIAMS DR @ WOODBINE AVE,,,,,,,
18617,105198,105198,HOSEA L WILLIAMS DR @ ANNISTON AVE SE,,,,,,,
18618,105200,105200,HOSEA L WILLIAMS DR SE @ MAYSON AVE,,,,,,,
18619,105202,105202,MAYSON AVE NE@HARDEE ST NE,,,,,,,
18620,105203,105203,MAYSON AVE NE@HARDEE ST NE,,,,,,,
18621,105208,105208,HOSEA L WILLIAMS DR @ HOWARD ST NE,,,,,,,
18622,105210,105210,MEMORIAL DR SE@TRENTON ST SE,,,,,,,
18623,105212,105212,MEMORIAL DR SE@HAAS AVE SE,,,,,,,
18624,105214,105214,MEMORIAL DR SE@PATTERSON AVE SE,,,,,,,
18625,105216,105216,MEMORIAL DR SE@MEMORIAL TER SE,,,,,,,
18626,105218,105218,MEMORIAL DR SE@DOUGLAS ST SE,,,,,,,
18627,105220,105220,MEMORIAL DR SE@2154,,,,,,,
18628,105222,105222,MEMORIAL DR SE @ E LAKE BLVD SE,,,,,,,
18629,105226,105226,MEMORIAL DR SE @ DIXIE ST SE,,,,,,,
18630,105228,105228,MEMORIAL DR SE @ WILKINSON DR SE,,,,,,,
18631,105232,105232,MEMORIAL DR SE @ CLIFTON ST SE,,,,,,,
18632,105234,105234,MEMORIAL DR SE @ WYMAN ST SE,,,,,,,
18633,105236,105236,MEMORIAL DR SE@DIXIE ST SE,,,,,,,
18634,105238,105238,MEMORIAL DR SE@1560,,,,,,,
18635,105240,105240,MEMORIAL DR SE@LAMON AVE SE,,,,,,,
18636,105242,105242,MEMORIAL DR SE@EASTSIDE AVE SE,,,,,,,
18637,105244,105244,MEMORIAL DR SE@MEMORIAL TER SE,,,,,,,
18638,105246,105246,MEMORIAL DR SE@PATTERSON AVE SE,,,,,,,
18639,105248,105248,MEMORIAL DR SE@HAAS AVE SE,,,,,,,
18640,105250,105250,MEMORIAL DR SE@DAHLGREEN ST SE,,,,,,,
18641,105251,105251,GLENWOOD AVE SE@TERRY MILL RD SE,,,,,,,
18642,105252,105252,GLENWOOD AVE SE@LOMITA RD,,,,,,,
18643,105254,105254,GLENWOOD AVE SE@LOMITA RD SE,,,,,,,
18644,105260,105260,GLENWOOD AVE @ E LAKE BLVD,,,,,,,
18645,105264,105264,GLENWOOD AVE SE @ E LAKE BLVD SE,,,,,,,
18646,105302,105302,LA FRANCE ST @ WHITEFOORD AVE,,,,,,,
18647,105339,105339,MEMORIAL DR SE @ S HOWARD ST,,,,,,,
18648,105349,105349,GLENWOOD AVE SE @ HOWARD ST SE,,,,,,,
18649,105370,105370,MAYSON AVE @ HOSEA L WILLIAMS DR,,,,,,,
18650,105372,105372,HOSEA L WILLIAMS DR @ ANNISTON AVE SE,,,,,,,
18651,105374,105374,HOSEA L WILLIAMS DR @ WOODBINE AVE SE,,,,,,,
18652,105376,105376,HOSEA L WILLIAMS DR @ WYMAN ST SE,,,,,,,
18653,105378,105378,HOSEA L WILLIAMS DR @ CLIFTON ST NE,,,,,,,
18654,105380,105380,HOSEA L WILLIAMS DR @ CLAY ST NE,,,,,,,
18655,105382,105382,HOSEA L WILLIAMS DR @ ROGERS ST SE,,,,,,,
18656,105383,105383,HOSEA L WILLIAMS DR SE @ WARREN ST SE,,,,,,,
18657,105384,105384,HOSEA L WILLIAMS DR @ DOYLE ST SE,,,,,,,
18658,105386,105386,HOSEA L WILLIAMS DR @ HOWARD ST SE,,,,,,,
18659,105390,105390,HOSEA L WILLIAMS DR NE @ NORWOOD AVE NE,,,,,,,
18660,105392,105392,HOSEA L WILLIAMS DR NE @ BATES AVE SE,,,,,,,
18661,105396,105396,HOSEA L WILLIAMS DR NE @ LAKEVIEW DR SE,,,,,,,
18662,105410,105410,MEMORIAL DR SE@1422,,,,,,,
18663,105412,105412,MEMORIAL DR SE@EASTSIDE AVE SE,,,,,,,
18664,105414,105414,MEMORIAL DR SE@LAMON AVE SE,,,,,,,
18665,105416,105416,MEMORIAL DR SE@1599,,,,,,,
18666,105420,105420,MEMORIAL DR SE@MAYNARD TER SE,,,,,,,
18667,105422,105422,MEMORIAL DR SE@CLIFTON ST SE,,,,,,,
18668,105426,105426,MEMORIAL DR SE@WILKINSON DR SE,,,,,,,
18669,105428,105428,MEMORIAL DR SE@WARREN ST SE,,,,,,,
18670,105430,105430,MEMORIAL DR SE@ELEANOR ST,,,,,,,
18671,105432,105432,FLAT SHOALS AVE SE @ MAY AVE SE,,,,,,,
18672,105448,105448,MEMORIAL DR SE @ WARREN ST SE,,,,,,,
18673,105452,105452,MEMORIAL DR @ PALATKA ST SE,,,,,,,
18674,105455,105455,MEMORIAL DR SE @ DOUGLAS ST SE,,,,,,,
18675,105456,105456,MEMORIAL DR SE @ 2154,,,,,,,
18676,105462,105462,GLENWOOD AVE SE@PATTERSON AVE SE,,,,,,,
18677,105464,105464,GLENWOOD AVE@PATTERSON AVE,,,,,,,
18678,105466,105466,GLENWOOD AVE SE@EASTSIDE AVE SE,,,,,,,
18679,105468,105468,GLENWOOD AVE SE@EASTSIDE AVE SE,,,,,,,
18680,105470,105470,GLENWOOD AVE@BLAKE AVE SE,,,,,,,
18681,105471,105471,GLENWOOD AVE@MCWILLIAMS AVE,,,,,,,
18682,105472,105472,GLENWOOD AVE@BLAKE AVE,,,,,,,
18683,105474,105474,GLENWOOD AVE SE@FLAT SHOALS AVE SE,,,,,,,
18684,105476,105476,FLAT SHOALS AVE @ GLENWOOD AVE,,,,,,,
18685,105478,105478,GLENWOOD AVE SE@FLAT SHOALS AVE SE,,,,,,,
18686,105512,105512,GLENWOOD AVE@MCWILLIAMS AVE,,,,,,,
18687,105517,105517,E LAKE BLVD @ LAKESIDE VILLAGE DR SE,,,,,,,
18688,105523,105523,E LAKE BLVD @ HILLSIDE VILLAGE DR,,,,,,,
18689,105572,105572,MEMORIAL DR @ E LAKE TER,,,,,,,
18690,105574,105574,GLENWOOD AVE SE @ BERNICE ST SE,,,,,,,
18691,105578,105578,E LAKE BLVD @ MEMORIAL DR SE,,,,,,,
18692,106002,106002,MCAFEE RD @ MARION CIR,,,,,,,
18693,106004,106004,MCAFEE RD @ STANTON ST,,,,,,,
18694,106006,106006,MCAFEE RD @ HOOPER ST,,,,,,,
18695,106008,106008,MCAFEE RD @ NORMAL ST,,,,,,,
18696,106012,106012,MCAFEE RD @ WINDYHILL RD,,,,,,,
18697,106014,106014,MCAFEE RD @ CANDLER RD,,,,,,,
18698,106016,106016,MCAFEE RD @ WILLA DR,,,,,,,
18699,106018,106018,MCAFEE RD @ DON JUAN LN,,,,,,,
18700,106020,106020,MCAFEE RD @ WILLA WAY,,,,,,,
18701,106022,106022,MCAFEE RD @ DANIEL AVE,,,,,,,
18702,106024,106024,MCAFEE RD @ PARKER AVE,,,,,,,
18703,106026,106026,MCAFEE RD @ MCAFEE PL,,,,,,,
18704,106028,106028,MCAFEE RD @ STARMOUNT,,,,,,,
18705,106030,106030,MCAFEE RD @ DELPHINE DR,,,,,,,
18706,106032,106032,MCAFEE RD @ 2ND AVE,,,,,,,
18707,106036,106036,MCAFEE RD @ WILLA WAY,,,,,,,
18708,106038,106038,MCAFEE RD @ DON JUAN LN,,,,,,,
18709,106040,106040,MCAFEE RD@WILLA DR,,,,,,,
18710,106042,106042,MCAFEE RD @ CANDLER RD,,,,,,,
18711,106048,106048,MCAFEE RD @ NORMAL ST,,,,,,,
18712,106050,106050,MCAFEE RD @ HOOPER ST,,,,,,,
18713,106052,106052,MCAFEE RD @ STANTON ST,,,,,,,
18714,106054,106054,MCAFEE RD @ MARION CIR,,,,,,,
18715,106056,106056,MCAFEE RD @ W LAKESIDE DR,,,,,,,
18716,106058,106058,MCAFEE RD @ QUILLIAN AVE,,,,,,,
18717,106064,106064,MCAFEE RD @ 2ND AVE,,,,,,,
18718,106066,106066,MCAFEE RD @ DELPHINE WAY,,,,,,,
18719,106068,106068,MCAFEE RD @ GARDEN CIR,,,,,,,
18720,106070,106070,MCAFEE RD @ MCAFEE PL,,,,,,,
18721,106072,106072,MCAFEE RD @ PARKER AVE,,,,,,,
18722,106074,106074,MCAFEE RD @ DANIEL AVE,,,,,,,
18723,106076,106076,MCAFEE RD @ QUILLIAN AVE,,,,,,,
18724,106078,106078,MCAFEE RD @ KEHELEY DR,,,,,,,
18725,106082,106082,CANDLER RD@TUPELO ST SE,,,,,,,
18726,106084,106084,CANDLER RD@MEMORIAL DR SE,,,,,,,
18727,106086,106086,CANDLER RD@ALSTON DR SE,,,,,,,
18728,106088,106088,CANDLER RD@WHITE OAK DR,,,,,,,
18729,106090,106090,CANDLER RD@DAWES AVE,,,,,,,
18730,106092,106092,CANDLER RD @ SALMON AVE SE,,,,,,,
18731,106094,106094,CANDLER RD @ GLENWOOD RD,,,,,,,
18732,106096,106096,CANDLER RD @ HILLSIDE AVE,,,,,,,
18733,106098,106098,CANDLER RD @ NORTHVIEW AVE,,,,,,,
18734,106100,106100,CANDLER RD @ MELLVILLE AVE,,,,,,,
18735,106102,106102,CANDLER RD @ MCAFEE RD,,,,,,,
18736,106104,106104,CANDLER RD@TILSON RD,,,,,,,
18737,106106,106106,CANDLER RD @ RALEIGH RUCKER WAY,,,,,,,
18738,106108,106108,CANDLER RD @ TILSON RD,,,,,,,
18739,106110,106110,CANDLER RD@MCAFEE RD,,,,,,,
18740,106112,106112,CANDLER RD@MELLVILLE AVE,,,,,,,
18741,106114,106114,CANDLER RD @ NORTHVIEW AVE,,,,,,,
18742,106116,106116,CANDLER RD@HILLSIDE AVE,,,,,,,
18743,106118,106118,CANDLER RD @ GLENWOOD RD,,,,,,,
18744,106120,106120,CANDLER RD@EASTWOOD DR,,,,,,,
18745,106122,106122,CANDLER RD@AMELIA AVE,,,,,,,
18746,106124,106124,CANDLER RD@WHITE OAK DR,,,,,,,
18747,106126,106126,CANDLER RD@ALSTON DR,,,,,,,
18748,106128,106128,CANDLER RD@MEMORIAL DR,,,,,,,
18749,106130,106130,CANDLER RD@TUPELO ST,,,,,,,
18750,106132,106132,CANDLER RD@BOULEVARD DR SE,,,,,,,
18751,106134,106134,CANDLER RD @ CANDLER PKY,,,,,,,
18752,106136,106136,CANDLER RD @ OAKLAND TER,,,,,,,
18753,106148,106148,HOSEA L WILLIAMS DR @ 1ST AVE,,,,,,,
18754,106150,106150,MEMORIAL DR SE @ 2ND AVE SE,,,,,,,
18755,106152,106152,MEMORIAL DR SE @ 3RD AVE SE,,,,,,,
18756,106154,106154,MEMORIAL DR SE@COTTAGE GROVE AVE SE,,,,,,,
18757,106156,106156,MEMORIAL DR SE@CARTER AVE SE,,,,,,,
18758,106158,106158,MEMORIAL DR SE@GREEN AVE SE,,,,,,,
18759,106160,106160,MEMORIAL DR SE@DANIEL AVE SE,,,,,,,
18760,106162,106162,MEMORIAL DR SE@DANIEL AVE SE,,,,,,,
18761,106164,106164,MEMORIAL DR SE@SPENCE AVE SE,,,,,,,
18762,106166,106166,MEMORIAL DR SE@OAKRIDGE AVE SE,,,,,,,
18763,106168,106168,MEMORIAL DR SE @ CANDLER RD SE,,,,,,,
18764,106170,106170,MEMORIAL DR@RICHARD ALLEN DR,,,,,,,
18765,106172,106172,MEMORIAL DR@VENICE DR,,,,,,,
18766,106174,106174,MEMORIAL DR@DELANO DR,,,,,,,
18767,106176,106176,MEMORIAL DR@LINE ST,,,,,,,
18768,106178,106178,GLENWOOD AVE SE @ 2ND AVE SE,,,,,,,
18769,106180,106180,GLENWOOD AVE SE@2ND AVE SE,,,,,,,
18770,106182,106182,GLENWOOD AVE SE@SUMMIT DR,,,,,,,
18771,106184,106184,GLENWOOD AVE SE@SUMMIT DR,,,,,,,
18772,106186,106186,GLENWOOD AVE SE@CARTER AVE SE,,,,,,,
18773,106188,106188,GLENWOOD AVE SE@CARTER AVE SE,,,,,,,
18774,106190,106190,GLENWOOD AVE SE@PARKER AVE,,,,,,,
18775,106192,106192,GLENWOOD AVE SE@DANIEL AVE,,,,,,,
18776,106194,106194,GLENWOOD AVE SE@DANIEL AVE,,,,,,,
18777,106196,106196,GLENWOOD AVE SE@QUILLIAN AVE,,,,,,,
18778,106198,106198,GLENWOOD AVE SE@QUILLIAN AVE,,,,,,,
18779,106200,106200,GLENWOOD AVE SE@ALLENDALE DR SE,,,,,,,
18780,106202,106202,GLENWOOD AVE SE@ALLENDALE DR SE,,,,,,,
18781,106204,106204,GLENWOOD AVE SE@ASHBURTON AVE,,,,,,,
18782,106206,106206,GLENWOOD AVE SE@ASHBURTON AVE,,,,,,,
18783,106208,106208,GLENWOOD AVE SE@HOOPER ST SE,,,,,,,
18784,106210,106210,GLENWOOD AVE SE@HOOPER ST SE,,,,,,,
18785,106212,106212,GLENWOOD RD@MORGAN PL SE,,,,,,,
18786,106214,106214,GLENWOOD RD@MORGAN PL SE,,,,,,,
18787,106216,106216,GLENWOOD RD@CANDLER RD,,,,,,,
18788,106218,106218,GLENWOOD RD @ ALEXANDER DR,,,,,,,
18789,106220,106220,GLENWOOD RD@GLENHILL PL,,,,,,,
18790,106222,106222,GLENWOOD RD@OLD HICKORY ST,,,,,,,
18791,106224,106224,GLENWOOD RD @ 3325,,,,,,,
18792,106226,106226,GLENWOOD RD@LINE ST,,,,,,,
18793,106228,106228,GLENWOOD RD@THOMAS ST,,,,,,,
18794,106230,106230,GLENWOOD RD@LINE ST,,,,,,,
18795,106232,106232,GLENWOOD RD @ 3324,,,,,,,
18796,106234,106234,GLENWOOD RD@OLD HICKORY ST,,,,,,,
18797,106236,106236,GLENWOOD RD@ELLINGTON ST,,,,,,,
18798,106238,106238,GLENWOOD RD @ CANDLER RD,,,,,,,
18799,106240,106240,E LAKE DR @ W PHARR RD,,,,,,,
18800,106242,106242,E LAKE DR NE@KNOX ST NE,,,,,,,
18801,106244,106244,E LAKE DR SE@HOSEA L WILLIAMS DR,,,,,,,
18802,106246,106246,HOSEA L WILLIAMS DR @ DANIEL AVE SE,,,,,,,
18803,106248,106248,HOSEA L WILLIAMS DR @ SPENCE AVE SE,,,,,,,
18804,106250,106250,HOSEA L WILLIAMS DR @ OAKRIDGE AVE SE,,,,,,,
18805,106252,106252,HOSEA L WILLIAMS DR @ CANDLER RD,,,,,,,
18806,106268,106268,FAIRLEE DR@MELANIE CT,,,,,,,
18807,106270,106270,LINE ST @ LINE CIR,,,,,,,
18808,106272,106272,WHITE OAK DR @ LINE ST,,,,,,,
18809,106274,106274,WHITE OAK DR @ THOMAS ST,,,,,,,
18810,106276,106276,HOSEA L WILLIAMS DR @ OAKRIDGE AVE NE,,,,,,,
18811,106278,106278,HOSEA L WILLIAMS DR @ SPENCE AVE,,,,,,,
18812,106280,106280,HOSEA L WILLIAMS DR @ DANIEL AVE,,,,,,,
18813,106282,106282,HOSEA L WILLIAMS DR @  E LAKE DR,,,,,,,
18814,106284,106284,E LAKE DR@KNOX ST,,,,,,,
18815,106286,106286,E LAKE DR @ W PHARR RD,,,,,,,
18816,106292,106292,2ND AVE @ NORTHERN ST,,,,,,,
18817,106294,106294,2ND AVE @ HOSEA L WILLIAMS DR,,,,,,,
18818,106296,106296,2ND AVE SE @ COTTAGE GROVE AVE,,,,,,,
18819,106298,106298,2ND AVE SE @ MEMORIAL DR SE,,,,,,,
18820,106308,106308,2ND AVE @ SWAZEY DR,,,,,,,
18821,106310,106310,2ND AVE @ 1900,,,,,,,
18822,106312,106312,2ND AVE @ KHALIL DR,,,,,,,
18823,106316,106316,2ND AVE @ LILAC LN,,,,,,,
18824,106324,106324,TILSON RD @ CANDLER RD,,,,,,,
18825,106326,106326,TILSON RD @ CANDLER RD,,,,,,,
18826,106330,106330,TILSON RD @ WINDYHILL RD,,,,,,,
18827,106334,106334,TILSON RD @ 2580,,,,,,,
18828,106342,106342,2ND AVE @ CAMELLIA DR,,,,,,,
18829,106346,106346,2ND AVE @ MCAFEE RD,,,,,,,
18830,106350,106350,2ND AVE @ COGAR DR,,,,,,,
18831,106352,106352,2ND AVE @ 1900,,,,,,,
18832,106354,106354,2ND AVE @ SWAZEY DR,,,,,,,
18833,106362,106362,2ND AVE SE @ ALSTON DR SE,,,,,,,
18834,106366,106366,2ND AVE SE @ 90,,,,,,,
18835,106370,106370,2ND AVE @ NORTHERN ST,,,,,,,
18836,106380,106380,HOSEA L WILLIAMS DR NE @ 1ST AVE SE,,,,,,,
18837,106390,106390,CANDLER ST@CANDLER DR,,,,,,,
18838,106392,106392,S CANDLER ST @ OVERLOOK BLUFF,,,,,,,
18839,106394,106394,CANDLER ST @ E PHARR RD,,,,,,,
18840,106396,106396,S CANDLER ST @ CANDLER DR,,,,,,,
18841,106398,106398,S CANDLER ST @ E PHARR RD,,,,,,,
18842,106400,106400,CANDLER RD @ HOSEA L WILLIAMS DR,,,,,,,
18843,106402,106402,2ND AVE @ GORDON ST,,,,,,,
18844,106404,106404,2ND AVE @ 351,,,,,,,
18845,106406,106406,2ND AVE @ OAKVIEW RD,,,,,,,
18846,106410,106410,MEMORIAL DR@3RD AVE,,,,,,,
18847,106412,106412,MEMORIAL DR@CARTER AVE,,,,,,,
18848,106414,106414,MEMORIAL DR@LAKE DR SE,,,,,,,
18849,106416,106416,MEMORIAL DR@LAKE DR SE,,,,,,,
18850,106420,106420,MEMORIAL DR SE@DANIEL AVE,,,,,,,
18851,106422,106422,MEMORIAL DR SE@DANIEL AVE,,,,,,,
18852,106424,106424,MEMORIAL DR SE@SPENCE AVE,,,,,,,
18853,106426,106426,MEMORIAL DR SE@OAKRIDGE AVE SE,,,,,,,
18854,106428,106428,MEMORIAL DR SE @ 1ST AVE,,,,,,,
18855,106430,106430,MEMORIAL DR SE @ 1ST AVE,,,,,,,
18856,106432,106432,MEMORIAL DR SE@SECOND AVE,,,,,,,
18857,106433,106433,MEMORIAL DR SE @ CANDLER RD SE,,,,,,,
18858,106434,106434,MEMORIAL DR SE@ELLINGTON ST,,,,,,,
18859,106438,106438,MEMORIAL DR SE@DELANO DR,,,,,,,
18860,106440,106440,MEMORIAL DR SE @ WOODFERN DR,,,,,,,
18861,106444,106444,GLENWOOD AVE SE@PARKER AVE,,,,,,,
18862,106446,106446,MCAFEE RD@WINDYHILL RD,,,,,,,
18863,106448,106448,GLENWOOD RD@THOMAS ST,,,,,,,
18864,106452,106452,FAIRLEE DR@CONWAY RD,,,,,,,
18865,106462,106462,CANDLER RD@SAINT PATRICK ST,,,,,,,
18866,106464,106464,2ND AVE @ CAMELLIA DR,,,,,,,
18867,106466,106466,TILSON RD @ WINDYHILL RD,,,,,,,
18868,106468,106468,TILSON RD @ 2580,,,,,,,
18869,106474,106474,2ND AVE @ DANCING FOX RD,,,,,,,
18870,106476,106476,2ND AVE @ DANCING FOX RD,,,,,,,
18871,106478,106478,GLENWOOD AVE @ FAYETTEVILLE RD,,,,,,,
18872,107012,107012,SHAMROCK DR @ SANDUSKY DR,,,,,,,
18873,107014,107014,MCAFEE RD @ DELLWOOD PL,,,,,,,
18874,107016,107016,MCAFEE RD @ HOLLY HILL DR,,,,,,,
